 65.0, 50.0,  0.5,182.0,142.0,  1.0,0.43956043956043955,0.4014084507042254
 84.0, 63.0,  0.5, 18.0,  4.0,  1.0,0.5555555555555556, 0.25
 99.0, 64.0,0.6666666666666667, 61.0,229.0,  3.0,0.3114754098360656,0.49344978165938863
 84.0,  6.0,  0.0,193.0,370.0,  5.0,0.42487046632124353,0.6972972972972973
 43.0, 61.0,  0.6,370.0,205.0,  5.0,0.6972972972972973,0.47804878048780486
 16.0, 20.0, 0.75,104.0,105.0,  4.0,0.6826923076923077,0.6190476190476191
115.0, 85.0,0.33333333333333337, 14.0, 24.0,  3.0,0.21428571428571427,0.4166666666666667
394.0, 11.0,  0.5, 14.0,384.0,  1.0,0.35714285714285715,0.6901041666666666
 23.0, 34.0,0.6666666666666667,227.0,217.0,  3.0,0.5198237885462555,0.5207373271889401
 66.0, 28.0,  0.5,339.0,163.0,  2.0,0.528023598820059,0.6073619631901841
431.0, 57.0,  0.5,  7.0,265.0,  1.0,0.2857142857142857,0.6037735849056604
 56.0, 12.0,  0.5,205.0,242.0,  1.0,0.47804878048780486,0.6074380165289256
259.0,139.0,  0.5,  1.0,143.0,  1.0,  0.0,0.4125874125874126
 34.0, 97.0,  1.0,389.0, 37.0,  2.0,0.5347043701799485,0.3783783783783784
112.0, 69.0,  0.5,166.0,213.0,  1.0,0.46987951807228917,0.431924882629108
  4.0, 98.0,  0.0,262.0, 57.0,  2.0,0.7061068702290076,0.3684210526315789
  9.0, 56.0,  0.5,330.0,129.0,  2.0,0.6484848484848484,0.4496124031007752
 18.0, 69.0,  0.8,390.0,140.0,  5.0,0.6538461538461539,0.5142857142857142
 19.0, 83.0,  0.5,143.0, 54.0,  1.0,0.5944055944055944,0.4074074074074074
 56.0,120.0,0.6666666666666666,166.0, 44.0,  3.0,0.46987951807228917,0.5227272727272727
 25.0, 69.0,  0.5,258.0, 83.0,  1.0,0.6046511627906976,0.3614457831325301
 86.0,  7.0,  0.5, 32.0,320.0,  1.0,0.34375,0.675
 44.0, 58.0, 0.25,101.0, 36.0,  4.0,0.44554455445544555,0.19444444444444445
  9.0, 27.0,  0.5,109.0,272.0,  6.0,0.5779816513761468,0.5735294117647058
 82.0,213.0,  0.5, 11.0, 31.0,  1.0,0.2727272727272727,0.4838709677419355
 84.0,200.0,  1.0, 23.0, 37.0,  2.0,0.43478260869565216,0.4864864864864865
137.0, 11.0,  0.5,128.0,242.0,  2.0,0.390625,0.6074380165289256
 88.0, 11.0,  0.0,138.0,340.0,  2.0,0.34782608695652173,0.5441176470588235
 26.0, 23.0,0.8333333333333334,275.0,286.0,  6.0,0.5054545454545455,0.48951048951048953
  9.0, 44.0,  1.0,384.0,165.0,  2.0,0.6901041666666666,0.45454545454545453
 85.0, 10.0,  0.5, 52.0, 49.0,  1.0,0.4230769230769231,0.7142857142857143
 42.0, 39.0,  0.5,171.0, 69.0,  1.0,0.6491228070175439,0.5507246376811594
 19.0,  9.0,  0.5, 76.0,258.0,  4.0,0.6710526315789473,0.6046511627906976
124.0, 18.0,0.6666666666666667, 64.0,508.0,  3.0,0.421875,0.6456692913385826
167.0, 42.0,  0.5,  1.0,179.0,  1.0,  0.0,0.46368715083798884
  1.0,144.0,  1.0,507.0,102.0,  2.0,0.7652859960552268,0.35294117647058826
 15.0,  8.0,  1.0,185.0,144.0,  2.0,0.6378378378378379,0.5694444444444444
 31.0,1512.0,  0.5,212.0,  1.0,  1.0,0.46226415094339623,  0.0
 12.0, 41.0,  1.0,190.0,171.0,  4.0,0.631578947368421,0.5029239766081871
 38.0,221.0,  0.5,166.0,203.0,  1.0,0.46987951807228917,0.43349753694581283
 18.0, 58.0,0.33333333333333337, 39.0, 22.0,  3.0,0.5384615384615384,0.5454545454545454
122.0,150.0,  0.5,118.0, 31.0,  1.0,0.4576271186440678,0.45161290322580644
  9.0, 49.0,0.8333333333333334,185.0,355.0,  6.0,0.6378378378378379,0.532394366197183
206.0, 79.0,  0.5, 20.0,109.0,  1.0, 0.45,0.41284403669724773
 75.0, 81.0,  0.5,106.0,247.0,  2.0,0.46226415094339623,0.5182186234817814
 78.0, 54.0,  0.0, 29.0, 52.0,  2.0,0.3793103448275862,0.5769230769230769
 26.0, 17.0,  0.5,177.0,216.0,  2.0,0.4971751412429379,0.5185185185185185
 15.0,  7.0,  0.6,384.0,231.0, 10.0,0.6901041666666666,0.6017316017316018
 44.0, 32.0,  0.0, 63.0,259.0,  3.0,0.49206349206349204,0.5598455598455598
 95.0,254.0,  0.5, 16.0, 11.0,  1.0,0.375,0.45454545454545453
 48.0, 58.0,0.6666666666666667,292.0,128.0,  3.0,0.4554794520547945,0.3359375
 64.0, 44.0,  0.5, 45.0,224.0,  1.0,0.5555555555555556,0.5178571428571429
 92.0, 63.0,  0.0, 38.0,214.0,  2.0,0.2631578947368421,0.5327102803738317
 27.0,102.0,  0.5,105.0, 57.0,  1.0,0.6190476190476191,0.49122807017543857
291.0, 17.0,  0.0,156.0,370.0,  2.0,0.4166666666666667,0.6972972972972973
  9.0, 13.0,0.6666666666666666,238.0,199.0,  6.0,0.6722689075630253,0.6030150753768844
  1.0,  6.0,0.875,535.0,508.0, 24.0,0.8429906542056075,0.6456692913385826
204.0, 26.0,  0.5, 58.0,201.0,  2.0,0.41379310344827586,0.6915422885572139
  4.0, 22.0,  0.5, 54.0, 22.0,  4.0,0.6666666666666666,0.7272727272727273
 73.0, 77.0,  0.5, 63.0,104.0,  1.0,0.4444444444444444,0.5096153846153846
 29.0,  3.0, 0.25,144.0,209.0,  8.0,0.5694444444444444,0.8038277511961722
 69.0, 15.0,  0.0, 74.0,358.0,  2.0,0.2972972972972973,0.6340782122905028
 25.0, 77.0,  0.5,292.0, 58.0,  1.0,0.4554794520547945,0.3620689655172414
 46.0,106.0,  0.5,129.0, 37.0,  2.0,0.5581395348837209,0.3783783783783784
100.0, 73.0,  0.5, 91.0,169.0,  1.0,0.5714285714285714,0.5739644970414202
147.0, 24.0,  0.5, 46.0,409.0,  1.0,0.21739130434782608,0.5525672371638142
110.0, 16.0,  0.0,110.0,320.0,  4.0,0.6545454545454545,0.675
173.0, 92.0,  0.5,131.0,  1.0,  1.0,0.4351145038167939,  0.0
 16.0,  3.0,0.33333333333333337, 52.0,107.0,  3.0,0.5384615384615384,0.8317757009345794
130.0,  4.0,  0.5, 53.0,508.0,  1.0,0.3584905660377358,0.7539370078740157
  1.0,161.0,  1.0,209.0, 60.0,  3.0,0.8038277511961722,  0.4
 61.0, 39.0,  0.5,119.0,167.0,  4.0,0.453781512605042,0.46706586826347307
 37.0,122.0,  0.5,345.0,254.0,  1.0,0.5768115942028985,0.4881889763779528
 24.0,150.0,  0.5, 99.0, 11.0,  1.0,0.6565656565656566,0.45454545454545453
105.0, 41.0,  0.0, 37.0, 92.0,  2.0,0.32432432432432434,0.5978260869565217
101.0, 61.0, 0.75,200.0,226.0,  4.0, 0.51,0.5088495575221239
 24.0, 33.0,  0.5,258.0,389.0,  1.0,0.6046511627906976,0.5347043701799485
180.0, 65.0,  0.5, 54.0,188.0,  1.0,0.37037037037037035,0.42021276595744683
 11.0, 39.0,  0.5, 11.0, 76.0,  1.0,0.45454545454545453,0.40789473684210525
 19.0, 35.0, 0.75,269.0,307.0,  4.0,0.6505576208178439,0.48859934853420195
 12.0, 99.0,  1.0, 73.0, 33.0,  2.0,0.6301369863013698,0.45454545454545453
 30.0,  3.0,0.16666666666666663,339.0,348.0,  6.0,0.528023598820059,0.6379310344827587
 47.0, 50.0,  0.0, 45.0, 96.0,  2.0,0.4222222222222222,0.4583333333333333
 34.0,127.0, 0.25,216.0,151.0,  8.0,0.5694444444444444,0.5761589403973509
 36.0,170.0,  1.0, 79.0, 20.0,  2.0,0.6329113924050633,  0.5
142.0, 73.0,  0.5, 55.0,229.0,  1.0,0.38181818181818183,0.3930131004366812
133.0,222.0,  0.5, 82.0, 86.0,  1.0,0.3780487804878049,0.3953488372093023
 17.0, 41.0,0.6666666666666666,437.0,104.0,  3.0,0.5080091533180778,0.6826923076923077
 45.0,  2.0,  0.0,108.0,507.0,  3.0,0.46296296296296297,0.7652859960552268
 41.0,  5.0,  0.5, 29.0,269.0,  2.0,0.5517241379310345,0.6505576208178439
 93.0, 10.0,  0.0, 74.0,211.0,  2.0,0.3918918918918919,0.6492890995260664
 97.0, 53.0,  0.5, 15.0,118.0,  1.0,  0.2,0.4406779661016949
  7.0,  5.0,0.19999999999999996,370.0,474.0,  5.0,0.6972972972972973,0.6392405063291139
 65.0, 34.0,  0.5, 32.0,135.0,  1.0,0.46875,0.5333333333333333
 82.0, 54.0,  0.5, 58.0, 26.0,  2.0,0.5344827586206896,0.34615384615384615
 73.0,  3.0,  0.0,128.0,535.0,  6.0,0.3359375,0.8429906542056075
 55.0,172.0,  0.5,179.0, 12.0,  1.0,0.441340782122905,  0.5
 97.0,  5.0,  0.6,148.0, 65.0,  5.0,0.7162162162162162,0.5846153846153846
291.0, 53.0,  0.5, 14.0, 66.0,  2.0,0.42857142857142855,  0.5
 11.0, 89.0,  0.5,249.0, 54.0,  2.0,0.678714859437751,0.35185185185185186
 96.0, 19.0,  0.5, 31.0,320.0,  1.0,0.5806451612903226,0.675
229.0,108.0,  0.5,183.0, 80.0,  1.0,0.6010928961748634,0.4625
442.0, 17.0,0.33333333333333337, 16.0, 61.0,  3.0,0.3125,0.5573770491803278
 43.0,119.0,  0.5,216.0, 86.0,  4.0,0.5185185185185185,0.5116279069767442
 18.0,  1.0,0.23076923076923073, 44.0,157.0, 13.0,0.6363636363636364,0.89171974522293
 53.0, 13.0,  0.0, 79.0,274.0,  2.0,0.27848101265822783,0.5291970802919708
 34.0, 18.0,  0.5, 27.0,123.0,  1.0,0.6666666666666666,0.6097560975609756
 34.0, 30.0,  0.5, 86.0,107.0,  1.0,0.5116279069767442,0.45794392523364486
  7.0, 30.0,  0.8, 23.0, 14.0,  5.0,0.6086956521739131,0.2857142857142857
 32.0,  5.0,  0.0,286.0,213.0,  6.0,0.48951048951048953,0.784037558685446
 81.0, 54.0,  0.0, 36.0, 83.0,  2.0,0.4166666666666667,0.25301204819277107
 50.0, 19.0,  0.5,121.0,143.0,  1.0,0.5537190082644629,0.5944055944055944
 43.0, 98.0,  0.5,117.0, 96.0,  1.0,0.5384615384615384,0.4583333333333333
 45.0,  5.0,  0.5, 86.0, 41.0,  4.0,0.5930232558139535,0.5365853658536586
 19.0,104.0,  0.5,352.0, 15.0,  1.0,0.5965909090909091,  0.2
124.0, 50.0,  0.5,105.0,258.0,  1.0,0.42857142857142855,0.5426356589147286
 24.0,213.0,  1.0, 77.0,  2.0,  2.0,0.38961038961038963,  0.0
 88.0,125.0,  0.5, 58.0, 53.0,  1.0,0.25862068965517243,0.3584905660377358
  8.0, 59.0,  1.0,160.0,121.0,  2.0,0.4875,0.5537190082644629
 94.0, 14.0,0.16666666666666663,193.0,466.0,  6.0,0.42487046632124353,0.7875536480686696
 77.0, 69.0,  1.0, 79.0, 30.0,  2.0,0.6329113924050633,0.5666666666666667
 16.0, 29.0,  1.0, 20.0, 20.0,  2.0,  0.2,  0.5
242.0, 55.0,  0.5,  3.0, 89.0,  1.0,0.6666666666666666,0.5730337078651685
 26.0,137.0,  0.5, 23.0,  1.0,  2.0,0.43478260869565216,  0.0
 42.0, 28.0,  0.0, 84.0, 91.0,  2.0,0.5119047619047619,0.5714285714285714
512.0, 85.0,  0.5,  7.0, 85.0,  2.0,0.42857142857142855,0.3764705882352941
 35.0, 64.0,  0.5,140.0, 77.0,  1.0,0.5142857142857142,0.5194805194805194
 43.0, 61.0,0.5714285714285714,348.0,370.0,  7.0,0.6379310344827587,0.6972972972972973
132.0,255.0,  0.5, 16.0,  2.0,  1.0, 0.25,  0.5
 32.0,172.0,  0.5,116.0, 26.0,  2.0,0.6120689655172413,0.4230769230769231
 20.0, 15.0,  0.8,269.0,216.0,  5.0,0.6988847583643123,0.5231481481481481
 68.0, 27.0,0.33333333333333337, 20.0, 61.0,  3.0, 0.55,0.6229508196721312
  4.0, 34.0,  0.5,103.0, 75.0,  2.0,0.6213592233009708,0.5733333333333334
156.0, 51.0,0.3333333333333333,187.0, 88.0,  3.0,0.47593582887700536,0.6363636363636364
 31.0, 17.0,  0.4,229.0, 84.0,  5.0,0.49344978165938863,0.5357142857142857
105.0, 39.0,  0.5, 77.0,  4.0,  1.0,0.44155844155844154,  0.5
 77.0, 66.0,  0.5, 70.0,215.0,  2.0,0.42857142857142855,0.386046511627907
 17.0, 75.0,  0.5,104.0,171.0,  1.0,0.6826923076923077,0.4152046783625731
 13.0, 16.0,0.7777777777777778,402.0,320.0,  9.0,0.6990049751243781,0.675
 30.0, 15.0, 0.75,426.0,345.0,  4.0,0.6220657276995305,0.5768115942028985
 52.0, 27.0,  0.0,109.0,329.0,  3.0,0.44954128440366975,0.6231003039513677
 67.0, 88.0,0.8333333333333334,535.0,307.0,  6.0,0.8429906542056075,0.48859934853420195
119.0, 53.0,  0.5, 20.0, 53.0,  1.0, 0.35,0.5283018867924528
 70.0, 20.0,0.33333333333333337, 64.0,116.0,  3.0,0.421875,0.603448275862069
 13.0, 10.0, 0.25,218.0,211.0,  4.0,0.5963302752293578,0.6492890995260664
 36.0, 49.0,  1.0,257.0,181.0,  3.0,0.642023346303502,0.47513812154696133
 49.0, 17.0,0.6666666666666666,216.0,216.0,  9.0,0.5694444444444444,0.5231481481481481
235.0, 82.0,  0.5, 54.0,229.0,  1.0,0.37037037037037035,0.3930131004366812
 61.0,111.0,  0.5, 98.0,128.0,  1.0,0.40816326530612246,0.390625
 34.0,109.0,0.6666666666666667,384.0,235.0,  3.0,0.6901041666666666,0.451063829787234
 62.0, 58.0,  0.5,179.0, 66.0,  1.0,0.46368715083798884,0.4090909090909091
 38.0, 65.0,0.3333333333333333,227.0,353.0,  3.0,0.5198237885462555,0.56657223796034
 52.0, 93.0,  0.0, 15.0,147.0,  2.0,0.4666666666666667,0.4897959183673469
107.0,  5.0,  0.5, 38.0,348.0,  1.0,0.3684210526315789,0.6379310344827587
  7.0,920.0,  0.5,370.0,  1.0,  1.0,0.6972972972972973,  0.0
134.0, 62.0,  0.0, 40.0,249.0,  2.0,0.525,0.678714859437751
 14.0,242.0,  0.5,201.0, 11.0,  1.0,0.6915422885572139,0.18181818181818182
123.0, 29.0,  0.5, 22.0, 66.0,  1.0,0.36363636363636365,  0.5
 10.0, 38.0,  1.0,368.0,191.0,  3.0,0.5706521739130435,0.5497382198952879
117.0, 36.0,  0.5, 83.0,339.0,  1.0,0.3614457831325301,0.528023598820059
 67.0, 56.0,  0.5, 50.0, 33.0,  2.0, 0.74,0.48484848484848486
 34.0, 52.0,  0.5,116.0,188.0,  1.0,0.43103448275862066,0.42021276595744683
137.0,  6.0,  0.5,  7.0, 49.0,  1.0,0.2857142857142857,0.673469387755102
 53.0, 56.0,  0.5, 89.0,225.0,  2.0,0.4157303370786517,0.4533333333333333
135.0,144.0,  0.5,  8.0, 39.0,  1.0,0.125,0.3333333333333333
 40.0, 67.0,0.5555555555555556,279.0,151.0,  9.0,0.6308243727598566,0.5761589403973509
 91.0, 46.0,  0.5, 11.0, 99.0,  1.0,0.2727272727272727,0.5454545454545454
 90.0,587.0,  0.5,396.0, 83.0,  2.0,0.5934343434343434,0.3614457831325301
 98.0, 61.0,  0.5,265.0, 68.0,  2.0,0.6037735849056604,0.6029411764705882
 29.0, 21.0,  0.5, 61.0, 74.0,  4.0,0.5573770491803278,0.581081081081081
  6.0, 52.0,0.7142857142857143, 90.0,312.0,  7.0,0.6888888888888889,0.6217948717948718
 25.0, 83.0,  0.4, 18.0, 54.0,  5.0,0.3333333333333333,0.5925925925925926
 96.0,163.0,  0.5,108.0, 92.0,  1.0,0.4074074074074074,0.42391304347826086
564.0,184.0,  0.5,  8.0,  4.0,  1.0, 0.25,  0.0
  9.0, 72.0,0.33333333333333337,389.0,212.0,  3.0,0.5347043701799485,0.46226415094339623
 34.0, 99.0,  0.5, 76.0, 54.0,  1.0,0.6710526315789473,0.48148148148148145
 50.0, 53.0,  1.0,257.0,135.0,  3.0,0.642023346303502,0.5555555555555556
 16.0,136.0,  0.5, 53.0, 11.0,  1.0,0.5283018867924528,0.36363636363636365
 96.0, 39.0,  0.5,  5.0,  4.0,  1.0,  0.2, 0.25
 48.0,122.0,  0.5, 28.0,  5.0,  1.0,0.5357142857142857,  0.6
133.0,151.0,  0.5,  5.0,  4.0,  1.0,  0.4,  0.0
 67.0, 78.0,  1.0,402.0, 59.0,  4.0,0.6990049751243781,0.4406779661016949
 25.0, 42.0,  0.5, 42.0, 26.0,  2.0,0.6904761904761905,0.4230769230769231
 13.0, 61.0,0.6666666666666666,508.0,136.0,  3.0,0.7539370078740157,0.47794117647058826
145.0, 68.0,  0.5, 20.0, 15.0,  2.0,  0.4,  0.2
130.0,  5.0,  0.5,111.0, 43.0,  4.0,0.7477477477477478,0.6046511627906976
 63.0, 54.0,0.6666666666666667,110.0,172.0,  3.0,0.509090909090909,0.5406976744186046
431.0,  5.0,  0.5,  1.0,396.0,  1.0,  0.0,0.5934343434343434
 17.0,137.0,0.6666666666666666,272.0,274.0,  3.0,0.5735294117647058,0.5291970802919708
 50.0,156.0,  0.5, 10.0, 69.0,  1.0,  0.1,0.5797101449275363
 67.0, 64.0,  1.0, 26.0, 59.0,  3.0,0.38461538461538464,0.4406779661016949
  2.0,120.0,  0.5,119.0,117.0,  1.0,0.6134453781512605,0.3076923076923077
  9.0,225.0,  0.5,269.0, 14.0,  1.0,0.6505576208178439,0.42857142857142855
 16.0, 22.0,  0.5,358.0,361.0,  6.0,0.6340782122905028,0.6177285318559557
  3.0, 83.0,  1.0,721.0,193.0,  4.0,0.8460471567267683,0.42487046632124353
382.0, 31.0,  0.5,  1.0,259.0,  1.0,  0.0,0.5598455598455598
 52.0, 70.0,  0.5,  8.0,  2.0,  1.0, 0.25,  0.0
138.0, 86.0,  0.0, 51.0, 26.0,  2.0,0.5686274509803921,  0.5
 62.0, 22.0,  0.6,437.0,112.0,  5.0,0.5080091533180778,0.5446428571428571
  3.0, 81.0,0.5714285714285714,272.0,310.0,  7.0,0.5735294117647058,0.5129032258064516
 60.0,  6.0,0.375,171.0,279.0,  8.0,0.5029239766081871,0.6308243727598566
 13.0, 63.0, 0.75, 57.0, 65.0,  4.0,0.6842105263157895,0.5846153846153846
 55.0,  8.0,  0.0, 79.0,474.0,  5.0,0.27848101265822783,0.6392405063291139
 28.0, 92.0,  1.0,239.0,171.0,  4.0,0.6150627615062761,0.4152046783625731
 68.0, 26.0,  0.8, 14.0, 12.0,  5.0,0.21428571428571427,0.3333333333333333
 31.0, 68.0,0.3333333333333333,214.0,101.0,  3.0,0.5327102803738317,0.43564356435643564
 72.0, 25.0,  0.5, 75.0,182.0,  1.0,0.37333333333333335,0.43956043956043955
 50.0, 33.0,  0.5,166.0,268.0,  2.0,0.4397590361445783,0.43283582089552236
 48.0, 20.0,0.42857142857142855,129.0,183.0,  7.0,0.5581395348837209,0.6010928961748634
 88.0,  8.0,  0.0, 54.0,249.0,  2.0,0.3333333333333333,0.678714859437751
140.0, 26.0,  0.0, 98.0,350.0,  3.0,0.40816326530612246,0.6114285714285714
463.0, 41.0,  0.5,  1.0,179.0,  1.0,  0.0,0.46368715083798884
 86.0,  7.0,  0.0, 12.0,199.0,  2.0,0.16666666666666666,0.6030150753768844
 75.0, 81.0,  0.5,112.0,205.0,  1.0,0.5625,0.5463414634146342
  3.0, 45.0,0.6666666666666666,148.0,156.0,  6.0,0.7162162162162162,0.5128205128205128
124.0, 57.0,  0.5, 20.0,218.0,  1.0, 0.45,0.5963302752293578
 15.0, 46.0,0.6666666666666666,396.0,508.0, 12.0,0.5934343434343434,0.6456692913385826
 98.0, 25.0,  0.5,  7.0, 19.0,  1.0,0.7142857142857143,0.631578947368421
 32.0,  4.0,  0.5,197.0,279.0,  6.0,0.5177664974619289,0.6308243727598566
 55.0,  9.0,  0.0,226.0,262.0,  5.0,0.5088495575221239,0.7061068702290076
 47.0, 35.0,  0.5,144.0,224.0,  4.0,  0.5,0.5178571428571429
118.0,  4.0,  0.5,127.0,466.0,  1.0,0.47244094488188976,0.7875536480686696
 22.0,  5.0,  0.0,105.0,232.0,  2.0,  0.4,0.6810344827586207
 27.0, 50.0,  1.0, 38.0, 49.0,  2.0,0.6052631578947368,0.46938775510204084
164.0, 54.0,  0.5, 44.0,135.0,  1.0,0.3409090909090909,0.5555555555555556
 26.0, 82.0,  1.0,100.0, 69.0,  2.0, 0.53,0.5507246376811594
 94.0, 41.0,  1.0,311.0, 83.0,  2.0,0.5273311897106109,0.25301204819277107
 60.0, 81.0,  0.5, 74.0, 75.0,  1.0,0.2972972972972973,0.37333333333333335
105.0, 57.0,0.5714285714285714,177.0,259.0,  7.0,0.4971751412429379,0.5598455598455598
 31.0, 61.0,0.3333333333333333,235.0,269.0,  3.0,0.451063829787234,0.6505576208178439
 60.0, 92.0,  0.5, 49.0, 14.0,  1.0,0.42857142857142855,0.42857142857142855
 98.0,175.0,  0.5, 81.0, 21.0,  1.0,0.38271604938271603,0.2857142857142857
 66.0, 49.0,  0.5,108.0,247.0,  1.0,0.46296296296296297,0.5182186234817814
 70.0, 52.0,  1.0, 73.0,345.0,  3.0,0.4246575342465753,0.5768115942028985
 95.0,110.0,  1.0,117.0, 38.0,  2.0,0.5384615384615384,0.4473684210526316
 80.0, 79.0, 0.25, 20.0, 82.0,  4.0, 0.25,0.5975609756097561
 36.0, 60.0,  0.5, 61.0, 54.0,  1.0,0.4426229508196721,0.3888888888888889
 68.0, 45.0,  0.5, 20.0, 14.0,  1.0,  0.5,0.2857142857142857
